,Salary,Gender
2635,141735.0,Male
2636,187120.0,Male
2637,61095.0,Female
2638,179045.0,Male
2639,130355.0,Female
2640,103282.0,Male
2641,157872.0,Female
2642,117314.0,Male
2643,186321.0,Male
2644,129686.0,Female
2645,68611.0,Male
2646,177913.0,Female
2647,68472.0,Male
2648,113065.0,Female
2649,125091.0,Male
2650,172925.0,Female
2651,126916.0,Male
2652,183417.0,Male
2653,76898.0,Female
2654,579.0,Male
2655,65000.0,Female
2656,120000.0,Male
2657,90000.0,Female
2658,190000.0,Male
2659,140000.0,Female
2660,75000.0,Male
2661,160000.0,Female
2662,130000.0,Male
2663,60000.0,Female
2664,220000.0,Male
2665,80000.0,Female
2666,130000.0,Male
2667,65000.0,Female
2668,170000.0,Male
2669,110000.0,Female
2670,50000.0,Male
2671,210000.0,Male
2672,100000.0,Female
2673,50000.0,Male
2674,160000.0,Male
2675,70000.0,Female
2676,190000.0,Male
2677,140000.0,Female
2678,45000.0,Male
2679,120000.0,Female
2680,60000.0,Male
2681,150000.0,Female
2682,70000.0,Male
2683,200000.0,Female
2684,100000.0,Male
2685,55000.0,Female
2686,170000.0,Male
2687,90000.0,Female
2688,80000.0,Male
2689,180000.0,Male
2690,60000.0,Male
2691,120000.0,Female
2692,70000.0,Female
2693,210000.0,Male
2694,140000.0,Male
2695,50000.0,Female
2696,110000.0,Male
2697,60000.0,Female
2698,160000.0,Male
2699,75000.0,Male
2700,200000.0,Female
2701,100000.0,Male
2702,55000.0,Female
2703,170000.0,Male
2704,90000.0,Female
2705,80000.0,Male
2706,180000.0,Male
2707,60000.0,Male
2708,120000.0,Female
2709,70000.0,Female
2710,210000.0,Male
2711,140000.0,Male
2712,50000.0,Female
2713,110000.0,Male
2714,60000.0,Female
2715,160000.0,Male
2716,75000.0,Male
2717,200000.0,Female
2718,100000.0,Male
2719,55000.0,Female
2720,170000.0,Male
2721,90000.0,Female
2722,80000.0,Male
2723,180000.0,Male
2724,60000.0,Male
2725,120000.0,Female
2726,70000.0,Female
2727,210000.0,Male
2728,140000.0,Male
2729,50000.0,Female
2730,110000.0,Male
2731,60000.0,Female
2732,160000.0,Male
2733,75000.0,Male
2734,200000.0,Female
2735,100000.0,Male
2736,55000.0,Female
2737,170000.0,Male
2738,90000.0,Female
2739,80000.0,Male
2740,180000.0,Male
2741,60000.0,Male
2742,120000.0,Female
2743,70000.0,Female
2744,210000.0,Male
2745,140000.0,Male
2746,50000.0,Female
2747,110000.0,Male
2748,60000.0,Female
2749,160000.0,Male
2750,75000.0,Male
2751,200000.0,Female
2752,100000.0,Male
2753,55000.0,Female
2754,170000.0,Male
2755,90000.0,Female
2756,80000.0,Male
2757,180000.0,Male
2758,60000.0,Male
2759,120000.0,Female
2760,70000.0,Female
2761,210000.0,Male
2762,140000.0,Male
2763,50000.0,Female
2764,110000.0,Male
2765,60000.0,Female
2766,160000.0,Male
2767,75000.0,Male
2768,200000.0,Female
2769,100000.0,Male
2770,55000.0,Female
2771,170000.0,Male
2772,90000.0,Female
2773,80000.0,Male
2774,180000.0,Male
2775,60000.0,Male
2776,120000.0,Female
2777,70000.0,Female
2778,210000.0,Male
2779,103579.0,Female
2780,163780.0,Male
2781,137878.0,Male
2782,92438.0,Female
2783,84181.0,Male
2784,174821.0,Female
2785,126520.0,Male
2786,152168.0,Male
2787,190543.0,Female
2788,131547.0,Male
2789,192292.0,Male
2790,52807.0,Female
2791,174938.0,Male
2792,124071.0,Female
2793,73640.0,Male
2794,156486.0,Female
2795,138859.0,Male
2796,52831.0,Female
2797,182392.0,Male
2798,151078.0,Female
2799,100679.0,Male
2800,158966.0,Other
2801,167924.0,Male
2802,113334.0,Female
2803,194778.0,Female
2804,77606.0,Male
2805,140010.0,Female
2806,142421.0,Male
2807,192756.0,Female
2808,106686.0,Male
2809,186794.0,Male
2810,150729.0,Female
2811,171652.0,Male
2812,88552.0,Male
2813,119918.0,Female
2814,174985.0,Male
2815,174336.0,Female
2816,72389.0,Male
2817,163978.0,Female
2818,166958.0,Male
2819,145052.0,Female
2820,195270.0,Male
2821,122970.0,Female
2822,80247.0,Male
2823,177862.0,Female
2824,91062.0,Male
2825,114290.0,Female
2826,128999.0,Male
2827,162454.0,Female
2828,122354.0,Male
2829,179756.0,Male
2830,73218.0,Female
2831,52612.0,Male
2832,184480.0,Female
2833,132442.0,Male
2834,102828.0,Female
2835,150301.0,Male
2836,171468.0,Female
2837,147326.0,Male
2838,185982.0,Male
2839,108267.0,Female
2840,91397.0,Male
2841,100867.0,Female
2842,64182.0,Male
2843,182506.0,Male
2844,136986.0,Female
2845,136662.0,Male
2846,191510.0,Female
2847,177347.0,Male
2848,70397.0,Female
2849,146075.0,Male
2850,155795.0,Female
2851,132638.0,Male
2852,178684.0,Female
2853,106218.0,Male
2854,191239.0,Male
2855,65840.0,Female
2856,52779.0,Male
2857,185038.0,Female
2858,136449.0,Male
2859,110707.0,Female
2860,151670.0,Male
2861,167015.0,Female
2862,146508.0,Male
2863,190596.0,Male
2864,104378.0,Female
2865,70216.0,Male
2866,101733.0,Female
2867,55935.0,Male
2868,180367.0,Male
2869,135596.0,Female
2870,136062.0,Male
2871,191267.0,Female
2872,177347.0,Male
2873,70397.0,Female
2874,146075.0,Male
2875,155795.0,Female
2876,132638.0,Male
2877,178684.0,Female
2878,106218.0,Male
2879,191239.0,Male
2880,65840.0,Female
2881,52779.0,Male
2882,185038.0,Female
2883,136449.0,Male
2884,110707.0,Female
2885,151670.0,Male
2886,167015.0,Female
2887,146508.0,Male
2888,190596.0,Male
2889,104378.0,Female
2890,70216.0,Male
2891,101733.0,Female
2892,55935.0,Male
2893,180367.0,Male
2894,135596.0,Female
2895,136062.0,Male
2896,191267.0,Female
2897,177347.0,Male
2898,103579.0,Female
2899,163780.0,Male
2900,137878.0,Male
2901,92438.0,Female
2902,84181.0,Male
2903,174821.0,Female
2904,126520.0,Male
2905,152168.0,Male
2906,190543.0,Female
2907,131547.0,Male
2908,192292.0,Male
2909,52807.0,Female
2910,174938.0,Male
2911,124071.0,Female
2912,73640.0,Male
2913,156486.0,Female
2914,138859.0,Male
2915,52831.0,Female
2916,182392.0,Male
2917,151078.0,Female
2918,100679.0,Male
2919,158966.0,Other
2920,167924.0,Male
2921,113334.0,Female
2922,194778.0,Female
2923,77606.0,Male
2924,140010.0,Female
2925,142421.0,Male
2926,192756.0,Female
2927,106686.0,Male
2928,186794.0,Male
2929,150729.0,Female
2930,171652.0,Male
2931,88552.0,Male
2932,119918.0,Female
2933,174985.0,Male
2934,174336.0,Female
2935,72389.0,Male
2936,163978.0,Female
2937,166958.0,Male
2938,145052.0,Female
2939,195270.0,Male
2940,122970.0,Female
2941,80247.0,Male
2942,177862.0,Female
2943,91062.0,Male
2944,114290.0,Female
2945,128999.0,Male
2946,162454.0,Female
2947,122354.0,Male
2948,179756.0,Male
2949,73218.0,Female
2950,52612.0,Male
2951,184480.0,Female
2952,132442.0,Male
2953,102828.0,Female
2954,150301.0,Male
2955,171468.0,Female
2956,147326.0,Male
2957,185982.0,Male
2958,108267.0,Female
2959,91397.0,Male
2960,100867.0,Female
2961,64182.0,Male
2962,182506.0,Male
2963,136986.0,Female
2964,136662.0,Male
2965,191510.0,Female
2966,177347.0,Male
2967,70397.0,Female
2968,146075.0,Male
2969,155795.0,Female
2970,132638.0,Male
2971,178684.0,Female
2972,106218.0,Male
2973,191239.0,Male
2974,65840.0,Female
2975,52779.0,Male
2976,185038.0,Female
2977,136449.0,Male
2978,110707.0,Female
2979,151670.0,Male
2980,167015.0,Female
2981,146508.0,Male
2982,190596.0,Male
2983,104378.0,Female
2984,70216.0,Male
2985,101733.0,Female
2986,55935.0,Male
2987,180367.0,Male
2988,135596.0,Female
2989,136062.0,Male
2990,191267.0,Female
2991,177347.0,Male
2992,70397.0,Female
2993,146075.0,Male
2994,155795.0,Female
2995,132638.0,Male
2996,178684.0,Female
2997,106218.0,Male
2998,191239.0,Male
2999,65840.0,Female
3000,52779.0,Male
3001,185038.0,Female
3002,136449.0,Male
3003,110707.0,Female
3004,151670.0,Male
3005,167015.0,Female
3006,146508.0,Male
3007,190596.0,Male
3008,104378.0,Female
3009,70216.0,Male
3010,101733.0,Female
3011,55935.0,Male
3012,180367.0,Male
3013,135596.0,Female
3014,136062.0,Male
3015,191267.0,Female
3016,177347.0,Male
3017,103579.0,Female
3018,163780.0,Male
3019,137878.0,Male
3020,92438.0,Female
3021,84181.0,Male
3022,174821.0,Female
3023,126520.0,Male
3024,152168.0,Male
3025,190543.0,Female
3026,131547.0,Male
3027,192292.0,Male
3028,52807.0,Female
3029,174938.0,Male
3030,124071.0,Female
3031,73640.0,Male
3032,156486.0,Female
3033,138859.0,Male
3034,52831.0,Female
3035,182392.0,Male
3036,151078.0,Female
3037,100679.0,Male
3038,158966.0,Other
3039,167924.0,Male
3040,113334.0,Female
3041,194778.0,Female
3042,77606.0,Male
3043,140010.0,Female
3044,142421.0,Male
3045,192756.0,Female
3046,106686.0,Male
3047,186794.0,Male
3048,150729.0,Female
3049,171652.0,Male
3050,88552.0,Male
3051,119918.0,Female
3052,174985.0,Male
3053,174336.0,Female
3054,72389.0,Male
3055,163978.0,Female
3056,166958.0,Male
3057,145052.0,Female
3058,195270.0,Male
3059,122970.0,Female
3060,80247.0,Male
3061,177862.0,Female
3062,91062.0,Male
3063,114290.0,Female
3064,128999.0,Male
3065,162454.0,Female
3066,122354.0,Male
3067,179756.0,Male
3068,73218.0,Female
3069,52612.0,Male
3070,185038.0,Female
3071,132442.0,Male
3072,102828.0,Female
3073,150301.0,Male
3074,171468.0,Female
3075,147326.0,Male
3076,185982.0,Male
3077,108267.0,Female
3078,91397.0,Male
3079,100867.0,Female
3080,64182.0,Male
3081,182506.0,Male
3082,136986.0,Female
3083,136662.0,Male
3084,191510.0,Female
3085,177347.0,Male
3086,82944.0,Female
3087,188288.0,Male
3088,141090.0,Female
3089,152726.0,Male
3090,124141.0,Female
3091,67556.0,Male
3092,182768.0,Female
3093,148727.0,Male
3094,91903.0,Female
3095,147708.0,Male
3096,163209.0,Female
3097,120288.0,Male
3098,170226.0,Male
3099,134979.0,Female
3100,137489.0,Male
3101,83577.0,Female
3102,117904.0,Male
3103,134482.0,Female
3104,184660.0,Male
3105,100151.0,Female
3106,88678.0,Male
3107,181285.0,Female
3108,154990.0,Male
3109,108204.0,Female
3110,175684.0,Male
3111,77766.0,Female
3112,192211.0,Male
3113,144647.0,Female
3114,162231.0,Male
3115,121120.0,Female
3116,79652.0,Male
3117,177002.0,Female
3118,87584.0,Male
3119,131860.0,Female
3120,182013.0,Male
3121,108799.0,Female
3122,135378.0,Male
3123,183530.0,Female
3124,150901.0,Male
3125,82697.0,Female
3126,194638.0,Male
3127,130356.0,Female
3128,152560.0,Male
3129,121432.0,Female
3130,63789.0,Male
3131,183690.0,Female
3132,151310.0,Male
3133,100358.0,Female
3134,148437.0,Male
3135,168691.0,Female
3136,,Male
3137,50000.0,Male
3138,100000.0,Female
3139,60000.0,Male
3140,90000.0,Female
3141,70000.0,Male
3142,170000.0,Male
3143,130000.0,Female
3144,50000.0,Male
3145,120000.0,Female
3146,80000.0,Male
3147,200000.0,Female
3148,100000.0,Male
3149,55000.0,Female
3150,170000.0,Male
3151,90000.0,Female
3152,80000.0,Male
3153,180000.0,Male
3154,60000.0,Male
3155,120000.0,Female
3156,70000.0,Female
3157,210000.0,Male
3158,140000.0,Male
3159,50000.0,Female
3160,110000.0,Male
3161,60000.0,Female
3162,160000.0,Male
3163,75000.0,Male
3164,200000.0,Female
3165,100000.0,Male
3166,55000.0,Female
3167,170000.0,Male
3168,90000.0,Female
3169,80000.0,Male
3170,180000.0,Male
3171,60000.0,Male
3172,120000.0,Female
3173,70000.0,Female
3174,210000.0,Male
3175,140000.0,Male
3176,50000.0,Female
3177,110000.0,Male
3178,60000.0,Female
3179,160000.0,Male
3180,75000.0,Male
3181,200000.0,Female
3182,100000.0,Male
3183,55000.0,Female
3184,170000.0,Male
3185,90000.0,Female
3186,80000.0,Male
3187,180000.0,Male
3188,60000.0,Male
3189,120000.0,Female
3190,70000.0,Female
3191,210000.0,Male
3192,140000.0,Male
3193,50000.0,Female
3194,110000.0,Male
3195,60000.0,Female
3196,160000.0,Male
3197,75000.0,Male
3198,200000.0,Female
3199,100000.0,Male
3200,55000.0,Female
3201,170000.0,Male
3202,90000.0,Female
3203,80000.0,Male
3204,180000.0,Male
3205,60000.0,Male
3206,120000.0,Female
3207,70000.0,Female
3208,210000.0,Male
3209,140000.0,Male
3210,50000.0,Female
3211,110000.0,Male
3212,60000.0,Female
3213,160000.0,Male
3214,75000.0,Male
3215,200000.0,Female
3216,100000.0,Male
3217,55000.0,Female
3218,170000.0,Male
3219,90000.0,Female
3220,80000.0,Male
3221,180000.0,Male
3222,60000.0,Male
3223,120000.0,Female
3224,70000.0,Female
3225,210000.0,Male
3226,140000.0,Male
3227,50000.0,Female
3228,110000.0,Male
3229,60000.0,Female
3230,160000.0,Male
3231,75000.0,Male
3232,200000.0,Female
3233,100000.0,Male
3234,55000.0,Female
3235,170000.0,Male
3236,90000.0,Female
3237,80000.0,Male
3238,180000.0,Male
3239,60000.0,Male
3240,120000.0,Female
3241,70000.0,Female
3242,210000.0,Male
3243,140000.0,Male
3244,50000.0,Female
3245,110000.0,Male
3246,60000.0,Female
3247,160000.0,Male
3248,75000.0,Male
3249,200000.0,Female
3250,100000.0,Male
3251,55000.0,Female
3252,170000.0,Male
3253,90000.0,Female
3254,80000.0,Male
3255,180000.0,Male
3256,60000.0,Male
3257,120000.0,Female
3258,70000.0,Female
3259,210000.0,Male
3260,140000.0,Male
3261,80000.0,Female
3262,70000.0,Male
3263,180000.0,Male
3264,60000.0,Male
3265,120000.0,Female
3266,70000.0,Female
3267,210000.0,Male
3268,140000.0,Male
3269,50000.0,Female
3270,110000.0,Male
3271,60000.0,Female
3272,160000.0,Male
3273,75000.0,Male
3274,200000.0,Female
3275,100000.0,Male
3276,55000.0,Female
3277,170000.0,Male
3278,90000.0,Female
3279,80000.0,Male
3280,180000.0,Male
3281,60000.0,Male
3282,120000.0,Female
3283,70000.0,Female
3284,210000.0,Male
3285,140000.0,Male
3286,50000.0,Female
3287,110000.0,Male
3288,60000.0,Female
3289,160000.0,Male
3290,75000.0,Male
3291,200000.0,Female
3292,100000.0,Male
3293,55000.0,Female
3294,170000.0,Male
3295,90000.0,Female
3296,80000.0,Male
3297,180000.0,Male
3298,60000.0,Male
3299,120000.0,Female
3300,70000.0,Female
3301,210000.0,Male
3302,140000.0,Male
3303,50000.0,Female
3304,110000.0,Male
3305,60000.0,Female
3306,160000.0,Male
3307,75000.0,Male
3308,200000.0,Female
3309,100000.0,Male
3310,55000.0,Female
3311,170000.0,Male
3312,90000.0,Female
3313,80000.0,Male
3314,180000.0,Male
3315,60000.0,Male
3316,120000.0,Female
3317,70000.0,Female
3318,210000.0,Male
3319,140000.0,Male
3320,50000.0,Female
3321,110000.0,Male
3322,60000.0,Female
3323,160000.0,Male
3324,75000.0,Male
3325,200000.0,Female
3326,100000.0,Male
3327,55000.0,Female
3328,170000.0,Male
3329,90000.0,Female
3330,80000.0,Male
3331,180000.0,Male
3332,60000.0,Male
3333,120000.0,Female
3334,70000.0,Female
3335,210000.0,Male
3336,140000.0,Male
3337,50000.0,Female
3338,110000.0,Male
3339,60000.0,Female
3340,160000.0,Male
3341,75000.0,Male
3342,200000.0,Female
3343,100000.0,Male
3344,55000.0,Female
3345,170000.0,Male
3346,90000.0,Female
3347,80000.0,Male
3348,180000.0,Male
3349,60000.0,Male
3350,120000.0,Female
3351,70000.0,Female
3352,210000.0,Male
3353,140000.0,Male
3354,50000.0,Female
3355,110000.0,Male
3356,60000.0,Female
3357,160000.0,Male
3358,75000.0,Male
3359,200000.0,Female
3360,100000.0,Male
3361,55000.0,Female
3362,170000.0,Male
3363,90000.0,Female
3364,80000.0,Male
3365,180000.0,Male
3366,60000.0,Male
3367,120000.0,Female
3368,70000.0,Female
3369,210000.0,Male
3370,140000.0,Male
3371,50000.0,Female
3372,110000.0,Male
3373,60000.0,Female
3374,160000.0,Male
3375,75000.0,Male
3376,200000.0,Female
3377,100000.0,Male
3378,55000.0,Female
3379,170000.0,Male
3380,90000.0,Female
3381,80000.0,Male
3382,180000.0,Male
3383,60000.0,Male
3384,120000.0,Female
3385,80000.0,Male
3386,60000.0,Female
3387,50000.0,Male
3388,160000.0,Female
3389,120000.0,Male
3390,40000.0,Female
3391,100000.0,Male
3392,75000.0,Female
3393,140000.0,Male
3394,50000.0,Female
3395,110000.0,Male
3396,45000.0,Female
3397,55000.0,Male
3398,130000.0,Female
3399,50000.0,Male
3400,80000.0,Female
3401,45000.0,Male
3402,32000.0,Female
3403,120000.0,Male
3404,65000.0,Female
3405,95000.0,Male
3406,80000.0,Female
3407,38000.0,Female
3408,110000.0,Male
3409,45000.0,Female
3410,89000.0,Male
3411,32000.0,Male
3412,70000.0,Female
3413,150000.0,Male
3414,40000.0,Female
3415,105000.0,Female
3416,65000.0,Male
3417,140000.0,Female
3418,50000.0,Male
3419,35000.0,Female
3420,115000.0,Male
3421,70000.0,Female
3422,80000.0,Male
3423,30000.0,Female
3424,135000.0,Male
3425,40000.0,Female
3426,105000.0,Male
3427,35000.0,Male
3428,120000.0,Female
3429,55000.0,Male
3430,45000.0,Female
3431,140000.0,Male
3432,55000.0,Female
3433,115000.0,Male
3434,70000.0,Female
3435,38000.0,Male
3436,135000.0,Female
3437,45000.0,Male
3438,85000.0,Female
3439,32000.0,Male
3440,150000.0,Female
3441,65000.0,Male
3442,32000.0,Female
3443,120000.0,Male
3444,40000.0,Female
3445,95000.0,Male
3446,35000.0,Male
3447,140000.0,Female
3448,55000.0,Male
3449,80000.0,Female
3450,135000.0,Male
3451,45000.0,Female
3452,95000.0,Male
3453,32000.0,Female
3454,70000.0,Male
3455,120000.0,Female
3456,70000.0,Male
3457,85000.0,Female
3458,33000.0,Male
3459,150000.0,Female
3460,50000.0,Male
3461,32000.0,Female
3462,115000.0,Male
3463,40000.0,Female
3464,105000.0,Male
3465,35000.0,Male
3466,135000.0,Female
3467,65000.0,Male
3468,80000.0,Female
3469,140000.0,Male
3470,45000.0,Female
3471,95000.0,Male
3472,32000.0,Female
3473,70000.0,Male
3474,120000.0,Female
3475,70000.0,Male
3476,85000.0,Female
3477,33000.0,Male
3478,150000.0,Female
3479,50000.0,Male
3480,32000.0,Female
3481,115000.0,Male
3482,40000.0,Female
3483,105000.0,Male
3484,35000.0,Male
3485,135000.0,Female
3486,65000.0,Male
3487,80000.0,Female
3488,140000.0,Male
3489,45000.0,Female
3490,95000.0,Male
3491,32000.0,Female
3492,70000.0,Male
3493,120000.0,Female
3494,70000.0,Male
3495,85000.0,Female
3496,33000.0,Male
3497,150000.0,Female
3498,50000.0,Male
3499,32000.0,Female
3500,115000.0,Male
3501,40000.0,Female
3502,105000.0,Male
3503,35000.0,Male
3504,135000.0,Female
3505,65000.0,Male
3506,80000.0,Female
3507,140000.0,Male
3508,45000.0,Female
3509,95000.0,Male
3510,32000.0,Female
3511,70000.0,Male
3512,120000.0,Female
3513,70000.0,Male
3514,85000.0,Female
3515,33000.0,Male
3516,150000.0,Female
3517,50000.0,Male
3518,32000.0,Female
3519,115000.0,Male
3520,45000.0,Male
3521,32000.0,Female
3522,120000.0,Male
3523,65000.0,Female
3524,95000.0,Male
3525,80000.0,Female
3526,38000.0,Female
3527,110000.0,Male
3528,45000.0,Female
3529,89000.0,Male
3530,32000.0,Male
3531,70000.0,Female
3532,150000.0,Male
3533,40000.0,Female
3534,105000.0,Female
3535,65000.0,Male
3536,140000.0,Female
3537,50000.0,Male
3538,35000.0,Female
3539,115000.0,Male
3540,70000.0,Female
3541,80000.0,Male
3542,30000.0,Female
3543,135000.0,Male
3544,40000.0,Female
3545,105000.0,Male
3546,35000.0,Male
3547,120000.0,Female
3548,55000.0,Male
3549,45000.0,Female
3550,140000.0,Male
3551,55000.0,Female
3552,115000.0,Male
3553,70000.0,Female
3554,38000.0,Male
3555,135000.0,Female
3556,45000.0,Male
3557,85000.0,Female
3558,32000.0,Male
3559,150000.0,Female
3560,65000.0,Male
3561,32000.0,Female
3562,120000.0,Male
3563,40000.0,Female
3564,95000.0,Male
3565,35000.0,Male
3566,140000.0,Female
3567,55000.0,Male
3568,80000.0,Female
3569,135000.0,Male
3570,45000.0,Female
3571,95000.0,Male
3572,32000.0,Female
3573,70000.0,Male
3574,120000.0,Female
3575,70000.0,Male
3576,85000.0,Female
3577,33000.0,Male
3578,150000.0,Female
3579,50000.0,Male
3580,32000.0,Female
3581,115000.0,Male
3582,40000.0,Female
3583,105000.0,Male
3584,35000.0,Male
3585,135000.0,Female
3586,65000.0,Male
3587,80000.0,Female
3588,140000.0,Male
3589,45000.0,Female
3590,95000.0,Male
3591,32000.0,Female
3592,70000.0,Male
3593,120000.0,Female
3594,70000.0,Male
3595,85000.0,Female
3596,33000.0,Male
3597,150000.0,Female
3598,50000.0,Male
3599,32000.0,Female
3600,115000.0,Male
3601,40000.0,Female
3602,105000.0,Male
3603,35000.0,Male
3604,135000.0,Female
3605,65000.0,Male
3606,80000.0,Female
3607,140000.0,Male
3608,45000.0,Female
3609,95000.0,Male
3610,32000.0,Female
3611,70000.0,Male
3612,120000.0,Female
3613,70000.0,Male
3614,85000.0,Female
3615,33000.0,Male
3616,150000.0,Female
3617,50000.0,Male
3618,32000.0,Female
3619,115000.0,Male
3620,40000.0,Female
3621,105000.0,Male
3622,35000.0,Male
3623,135000.0,Female
3624,65000.0,Male
3625,80000.0,Female
3626,140000.0,Male
3627,45000.0,Female
3628,95000.0,Male
3629,32000.0,Female
3630,70000.0,Male
3631,120000.0,Female
3632,70000.0,Male
3633,85000.0,Female
3634,33000.0,Male
3635,150000.0,Female
3636,50000.0,Male
3637,32000.0,Female
3638,115000.0,Male
3639,60000.0,Male
3640,100000.0,Female
3641,150000.0,Male
3642,55000.0,Female
3643,30000.0,Male
3644,70000.0,Female
3645,90000.0,Male
3646,40000.0,Female
3647,130000.0,Male
3648,75000.0,Female
3649,35000.0,Male
3650,110000.0,Female
3651,65000.0,Male
3652,180000.0,Male
3653,35000.0,Female
3654,120000.0,Female
3655,75000.0,Male
3656,30000.0,Female
3657,160000.0,Male
3658,60000.0,Male
3659,85000.0,Female
3660,70000.0,Male
3661,50000.0,Female
3662,140000.0,Male
3663,75000.0,Female
3664,35000.0,Male
3665,110000.0,Female
3666,65000.0,Male
3667,180000.0,Male
3668,35000.0,Female
3669,120000.0,Female
3670,75000.0,Male
3671,30000.0,Female
3672,160000.0,Male
3673,60000.0,Male
3674,85000.0,Female
3675,70000.0,Male
3676,50000.0,Female
3677,140000.0,Male
3678,75000.0,Female
3679,35000.0,Male
3680,110000.0,Female
3681,65000.0,Male
3682,180000.0,Male
3683,35000.0,Female
3684,120000.0,Female
3685,75000.0,Male
3686,30000.0,Female
3687,160000.0,Male
3688,60000.0,Male
3689,85000.0,Female
3690,70000.0,Male
3691,50000.0,Female
3692,140000.0,Male
3693,75000.0,Female
3694,35000.0,Male
3695,110000.0,Female
3696,65000.0,Male
3697,180000.0,Male
3698,35000.0,Female
3699,120000.0,Female
3700,75000.0,Male
3701,30000.0,Female
3702,160000.0,Male
3703,60000.0,Male
3704,85000.0,Female
3705,70000.0,Male
3706,50000.0,Female
3707,140000.0,Male
3708,75000.0,Female
3709,35000.0,Male
3710,110000.0,Female
3711,65000.0,Male
3712,180000.0,Male
3713,35000.0,Female
3714,120000.0,Female
3715,75000.0,Male
3716,30000.0,Female
3717,160000.0,Male
3718,60000.0,Male
3719,85000.0,Female
3720,70000.0,Male
3721,50000.0,Female
3722,140000.0,Male
3723,75000.0,Female
3724,35000.0,Male
3725,110000.0,Female
3726,65000.0,Male
3727,180000.0,Male
3728,35000.0,Female
3729,120000.0,Female
3730,75000.0,Male
3731,30000.0,Female
3732,160000.0,Male
3733,60000.0,Male
3734,85000.0,Female
3735,70000.0,Male
3736,50000.0,Female
3737,140000.0,Male
3738,75000.0,Female
3739,35000.0,Male
3740,110000.0,Female
3741,65000.0,Male
3742,180000.0,Male
3743,35000.0,Female
3744,120000.0,Female
3745,75000.0,Male
3746,30000.0,Female
3747,160000.0,Male
3748,60000.0,Male
3749,85000.0,Female
3750,70000.0,Male
3751,50000.0,Female
3752,140000.0,Male
3753,75000.0,Female
3754,35000.0,Male
3755,110000.0,Female
3756,65000.0,Male
3757,180000.0,Male
3758,35000.0,Female
3759,120000.0,Female
3760,75000.0,Male
3761,30000.0,Female
3762,160000.0,Male
3763,60000.0,Male
3764,60000.0,Male
3765,100000.0,Female
3766,150000.0,Male
3767,55000.0,Female
3768,30000.0,Male
3769,70000.0,Female
3770,90000.0,Male
3771,40000.0,Female
3772,130000.0,Male
3773,75000.0,Female
3774,35000.0,Male
3775,110000.0,Female
3776,65000.0,Male
3777,180000.0,Male
3778,35000.0,Female
3779,120000.0,Female
3780,75000.0,Male
3781,30000.0,Female
3782,160000.0,Male
3783,60000.0,Male
3784,85000.0,Female
3785,70000.0,Male
3786,50000.0,Female
3787,140000.0,Male
3788,75000.0,Female
3789,35000.0,Male
3790,110000.0,Female
3791,65000.0,Male
3792,180000.0,Male
3793,35000.0,Female
3794,120000.0,Female
3795,75000.0,Male
3796,30000.0,Female
3797,160000.0,Male
3798,60000.0,Male
3799,85000.0,Female
3800,70000.0,Male
3801,50000.0,Female
3802,140000.0,Male
3803,75000.0,Female
3804,35000.0,Male
3805,110000.0,Female
3806,65000.0,Male
3807,180000.0,Male
3808,35000.0,Female
3809,120000.0,Female
3810,75000.0,Male
3811,30000.0,Female
3812,160000.0,Male
3813,60000.0,Male
3814,85000.0,Female
3815,70000.0,Male
3816,50000.0,Female
3817,140000.0,Male
3818,75000.0,Female
3819,35000.0,Male
3820,110000.0,Female
3821,65000.0,Male
3822,180000.0,Male
3823,35000.0,Female
3824,120000.0,Female
3825,75000.0,Male
3826,30000.0,Female
3827,160000.0,Male
3828,60000.0,Male
3829,85000.0,Female
3830,70000.0,Male
3831,50000.0,Female
3832,140000.0,Male
3833,75000.0,Female
3834,35000.0,Male
3835,110000.0,Female
3836,65000.0,Male
3837,180000.0,Male
3838,35000.0,Female
3839,120000.0,Female
3840,75000.0,Male
3841,30000.0,Female
3842,160000.0,Male
3843,60000.0,Male
3844,85000.0,Female
3845,70000.0,Male
3846,50000.0,Female
3847,140000.0,Male
3848,75000.0,Female
3849,35000.0,Male
3850,110000.0,Female
3851,65000.0,Male
3852,180000.0,Male
3853,35000.0,Female
3854,120000.0,Female
3855,75000.0,Male
3856,30000.0,Female
3857,160000.0,Male
3858,60000.0,Male
3859,85000.0,Female
3860,70000.0,Male
3861,50000.0,Female
3862,140000.0,Male
3863,75000.0,Female
3864,35000.0,Male
3865,110000.0,Female
3866,65000.0,Male
3867,180000.0,Male
3868,35000.0,Female
3869,120000.0,Female
3870,75000.0,Male
3871,30000.0,Female
3872,160000.0,Male
3873,60000.0,Male
3874,85000.0,Female
3875,70000.0,Male
3876,50000.0,Female
3877,140000.0,Male
3878,75000.0,Female
3879,35000.0,Male
3880,110000.0,Female
3881,65000.0,Male
3882,180000.0,Male
3883,35000.0,Female
3884,120000.0,Female
3885,75000.0,Male
3886,30000.0,Female
3887,160000.0,Male
3888,60000.0,Male
3889,55000.0,Male
3890,90000.0,Female
3891,160000.0,Male
3892,60000.0,Female
3893,25000.0,Male
3894,70000.0,Female
3895,100000.0,Male
3896,45000.0,Female
3897,140000.0,Male
3898,75000.0,Female
3899,30000.0,Male
3900,120000.0,Female
3901,65000.0,Male
3902,190000.0,Male
3903,35000.0,Female
3904,130000.0,Female
3905,85000.0,Male
3906,25000.0,Female
